,id,plant,size,number,auction,capacity,physical_guarantee,sold_lots,source,company_consortium,year,price_US$,inv_US$,gdp_growth,risk_embi,gkf,fdi,primary_energy_consumption,g,exch,inv_US$_billion,state,inv_size,physical_guarantee_size,distance_from_last_auction
260,261,EOL Mel 02,0.018,56,Leilão 7/2010,20,9.8,9.3,wind,"Consórcio Iberdrola Renováveis e Neoenergia:
Iberdrola Renováveis Do Brasil S.A. (2%)
Iberdrola Renovables S.A. (48%)
Neoenergia S.A. (50%)",2010,79.74060286,53958436,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.053958436,RN,963543.5,0.175,0.547263682
261,262,EOL Osório 3,0.018,56,Leilão 7/2010,26,10.5,10.3,wind,"Consórcio Elecnor-Enerfin LFA 07
Enerfin do Brasil Sociedade de Energia Ltda (64%)
Elecnor S.A. (36%)",2010,82.73688003,79536027,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.079536027,RS,1420286.196,0.1875,0.547263682
262,263,EOL Pedra Branca,0.018,56,Leilão 7/2010,28.8,12.2,12.2,wind,"Consórcio Pedra Branca:
Brennand Energia S.A. (50,9%)
Companhia Hidro Elétrica do São Francisco (49,9%)
Brennand Energia Eólica S.A. (0,1%)",2010,79.56046595,77819143,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.077819143,BA,1389627.554,0.217857143,0.547263682
263,264,EOL Pedra Preta,0.018,56,Leilão 7/2010,20.7,10.3,10.1,wind,SPE Pedra Preta Energia S.A.,2010,78.31752132,54957368,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.054957368,RN,981381.5714,0.183928571,0.547263682
264,265,EOL Pontal 2B,0.018,56,Leilão 7/2010,10.8,4.2,4.2,wind,OLEOPLAN S.A. - Oleos Vegetais Planalto,2010,80.94752012,42014939,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.042014939,RS,750266.7679,0.075,0.547263682
265,266,EOL REB Cassino I,0.018,56,Leilão 7/2010,24,8.9,8.9,wind,REB Empreendimentos e Administrações de Bens S.A.,2010,82.01633241,61457356,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.061457356,RS,1097452.786,0.158928571,0.547263682
266,267,EOL REB Cassino II,0.018,56,Leilão 7/2010,21,8,8,wind,REB Empreendimentos e Administrações de Bens S.A.,2010,82.02233698,53906863,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.053906863,RS,962622.5536,0.142857143,0.547263682
267,268,EOL REB Cassino III,0.018,56,Leilão 7/2010,24,9.5,9.5,wind,REB Empreendimentos e Administrações de Bens S.A.,2010,82.01032785,61457356,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.061457356,RS,1097452.786,0.169642857,0.547263682
268,269,EOL Renascença I,0.018,56,Leilão 7/2010,30,14,13.2,wind,"Consórcio Renascença I:
Renascença I Energias Renováveis Ltda. (0,01%)
Energisa S.A. (99,99%)",2010,79.26023778,86125856,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.086125856,RN,1537961.714,0.25,0.547263682
269,270,EOL Renascença II,0.018,56,Leilão 7/2010,30,14.2,12.6,wind,"Consórcio Renascença II:
Renascença II Energias Renováveis Ltda. (0,01%)
Energisa S.A. (99,99%)",2010,75.6574997,86125856,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.086125856,RN,1537961.714,0.253571429,0.547263682
270,271,EOL Renascença III,0.018,56,Leilão 7/2010,30,14.1,11.8,wind,"Consórcio Renascença III:
Renascença III Energias Renováveis Ltda. (0,01%)
Energisa S.A. (99,99%)",2010,70.85384893,86125856,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.086125856,RN,1537961.714,0.251785714,0.547263682
271,272,EOL Renascença IV,0.018,56,Leilão 7/2010,30,14,11.2,wind,"Consórcio Renascença IV:
Renascença IV Energias Renováveis Ltda. (0,01%)
Energisa S.A. (99,99%)",2010,67.25111084,86125856,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.086125856,RN,1537961.714,0.25,0.547263682
272,273,EOL São Pedro do Lago,0.018,56,Leilão 7/2010,28.8,13.5,13.2,wind,"Consórcio São Pedro do Lago:
Brennand Energia S.A. (50,9%)
Companhia Hidro Elétrica do São Francisco (49,9%)
Brennand Energia Eólica S.A. (0,1%)",2010,79.56046595,77819143,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.077819143,BA,1389627.554,0.241071429,0.547263682
273,274,EOL Sete Gameleiras,0.018,56,Leilão 7/2010,28.8,12.6,12.5,wind,"Consórcio Sete Gameleiras:
Brennand Energia S.A. (50,9%)
Companhia Hidro Elétrica do São Francisco - CHESF (49,9%)
Brennand Energia Eólica S.A. (0,1%)",2010,79.56046595,77819143,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.077819143,BA,1389627.554,0.225,0.547263682
274,275,EOL Vento Formoso,0.018,56,Leilão 7/2010,30,13.5,13.5,wind,"Consórcio Vento Formoso:
Energimp S.A. (88%)
Vento Formoso Energias Renovaveis Ltda. (12%)",2010,81.06160682,66650655,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.066650655,CE,1190190.268,0.241071429,0.547263682
275,276,EOL Ventos de São Miguel,0.018,56,Leilão 7/2010,30,12.4,10.9,wind,"Consórcio São Miguel:
Ventos de São Miguel Energias Renováveis Ltda. (0,01%)
Energisa S.A. (99,99%)",2010,65.4497418,66650655,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.066650655,RN,1190190.268,0.221428571,0.547263682
276,277,EOL Ventos de Tianguá,0.018,56,Leilão 7/2010,30,13.1,13.1,wind,"Consórcio Ventos de Tianguá
Energimp S.A. (88%)
Ventos do Tianguá Energias Renováveis Ltda. (12%)",2010,80.10087667,66650655,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.066650655,CE,1190190.268,0.233928571,0.547263682
277,278,EOL Ventos de Tianguá Norte,0.018,56,Leilão 7/2010,30,14.1,14.1,wind,"Consórcio Ventos de Tianguá Norte:
Energimp S.A. (88%)
Ventos do Tianguá Norte Energias Renováveis Ltda. (12%)",2010,84.6643449,66650655,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.066650655,CE,1190190.268,0.251785714,0.547263682
278,279,EOL Ventos do Morro do Chapéu,0.018,56,Leilão 7/2010,30,13.1,13.1,wind,"Consórcio Ventos do Morro do Chapéu:
Energimp S.A. (88%)
Ventos do Morro do Chapéu Energias Renováveis Ltda. (12%)",2010,80.10087667,66650655,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.066650655,CE,1190190.268,0.233928571,0.547263682
279,280,EOL Ventos do Parazinho,0.018,56,Leilão 7/2010,30,14,14,wind,"Consórcio Ventos do Parazinho:
Energimp S.A. (88%)
Ventos do Parazinho Energias Renováveis Ltda. (12%)",2010,80.05284016,66650655,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.066650655,CE,1190190.268,0.25,0.547263682
280,281,PCH Cavernoso II,0.018,56,Leilão 7/2010,19,10.6,7.6,hydro,COPEL Geração e Transmissão S.A.,2010,88.26107842,61030095,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.061030095,PR,1089823.125,0.189285714,0.547263682
281,282,EOL Cristal,0.03,33,Leilão 5/2010,30,15.7,15,wind,"Consórcio EBP-Cristal:
ENEL Brasil Participações Ltda. (99%)
Parque Eólico Cristal Ltda. ME (1%)",2010,72.61318602,100480365,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.100480365,BA,3044859.545,0.475757576,0.547263682
282,283,PCH Queixada,0.018,56,Leilão 7/2010,30,21.6,16.6,hydro,Queixada Energética S.A.,2010,89.10171731,119267575,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.119267575,GO,2129778.125,0.385714286,0.547263682
283,284,PCH Salto Goes,0.018,56,Leilão 7/2010,20,11.1,11.1,hydro,SPE Salto Góes Energia S.A.,2010,88.54929747,75343215,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.075343215,SC,1345414.554,0.198214286,0.547263682
284,285,PCH Unaí Baixo,0.018,56,Leilão 7/2010,21,12.7,6.4,hydro,Unaí Baixo Energética S.A.,2010,87.05416116,74914735,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.074914735,MG,1337763.125,0.226785714,0.547263682
285,286,UTE Mandu,0.018,56,Leilão 7/2010,65,36.5,22.3,sugar cane bagasse,Usina Mandu S.A.,2010,82.81493935,59024859,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.059024859,SP,1054015.339,0.651785714,0.547263682
286,287,EOL Primavera,0.03,33,Leilão 5/2010,30,16.4,15.8,wind,"Consórcio EBP-Cristal:
ENEL Brasil Participações Ltda. (99%)
Parque Eólico Cristal Ltda. ME (1%)",2010,72.60718146,99111325,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.099111325,BA,3003373.485,0.496969697,0.547263682
287,288,EOL São Judas,0.03,33,Leilão 5/2010,30,15.6,15.2,wind,"Consórcio EBP-Cristal:
ENEL Brasil Participações Ltda. (99%)
Parque Eólico Cristal Ltda. ME (1%)",2010,72.61919058,103614747,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.103614747,BA,3139840.818,0.472727273,0.547263682
288,289,EOL Casa Nova,0.018,56,Leilão 7/2010,180,61.4,61.4,wind,Companhia Hidro Elétrica do São Francisco - CHESF,2010,78.96000961,505684088,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.505684088,BA,9030073,1.096428571,0.547263682
289,290,PCH Galheiros I,0.018,56,Leilão 7/2010,11,6.4,6.4,hydro,Galheiros Geração de Energia Elétrica S.A.,2010,86.76594212,22648589,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.022648589,GO,404439.0893,0.114285714,0.547263682
290,291,EOL Arizona 1,0.018,56,Leilão 7/2010,28,12.9,12.3,wind,"Consórcio Iberdrola Renováveis e Neoenergia:
Iberdrola Renováveis Do Brasil S.A. (2%)
Iberdrola Renovables S.A. (48%)
Neoenergia S.A. (50%)",2010,80.81541972,67972697,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.067972697,RN,1213798.161,0.230357143,0.547263682
291,292,UTE Santana do Araguaia I (Produto:Barreira do Campo),0.333,3,Leilão 2/2010,34,26,0.12,biomass,Gaia Energia e Participações S.A.,2010,89.46799568,73102558,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.073102558,PA,24367519.33,8.666666667,0.547263682
292,293,UTE Brasil Bio Fuels S.A,0.333,3,Leilão 2/2010,98,82,3.48,biomass,Brasil Bio Fuels S.A.,2010,89.46799568,35013811,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.035013811,RR,11671270.33,27.33333333,0.547263682
293,294,UHE Santo Antonio do Jari,0.5,2,Leilão 4/2010,300,196.1,190,hydro,"Consórcio Amapá Energia – CAE:
ECE Participações S.A. (líder) (90%)
Jari Energética S.A (10%)",2010,62.44746007,923198631,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,0.923198631,AM,461599315.5,98.05,0.547263682
294,295,UHE Teles Pires,0.5,2,Leilão 4/2010,1820,915.4,778,hydro,"Consórcio Teles Pires Energia Eficiente:
Neoenergia S.A. (líder) (50,1%)
Furnas Centrais Elétricas S.A. (24,5%)
Eletrosul Centrais Elétricas S.A. (24,5%)
Odebrecht Participações e Investimentos S.A. (0,9%)",2010,35.03662784,1998646307,7.52822583,203,21.80132157,3.729955689,10.98,225251.6,1.6654,1.998646307,MT,999323153.5,457.7,0.547263682
295,296,EOL Tamanduá Mirim,0.024,41,Leilão 3/2011,24,13.6,13.6,wind,"Consórcio Brazil Wind:
Brazil Energy S.A.
Sequóia Capital Ltda.",2011,51.71457522,22666316,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.022666316,BA,552836.9756,0.331707317,0.497265042
296,297,EOL Ventos de Campo Formoso I,0.024,42,Leilão 7/2011,29.9,15.5,15.5,wind,"Consórcio Ventos de Campo Formoso I Energias Renováveis S.A.:
Atlantic Energias Renováveis S.A.
Casa dos Ventos Energias Renováveis Ltda.",2011,54.65841822,54898405,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.054898405,BA,1307104.881,0.369047619,0.497265042
297,298,EOL Ventos de Campo Formoso II,0.024,42,Leilão 7/2011,29.9,15.5,15.5,wind,"Consórcio Ventos de Campo Formoso II Energias Renováveis S.A.:
Atlantic Energias Renováveis S.A.
Casa dos Ventos Energias Renováveis Ltda.",2011,54.65841822,54898405,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.054898405,BA,1307104.881,0.369047619,0.497265042
298,299,EOL Ventos de Morrinhos,0.024,42,Leilão 7/2011,29.9,15,15,wind,"Consórcio Ventos de Morrinhos Energias Renováveis S.A.: 
Atlantic Energias Renováveis S.A.
Casa dos Ventos Energias Renováveis Ltda.",2011,54.65841822,54898405,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.054898405,BA,1307104.881,0.357142857,0.497265042
299,300,EOL Ventos do Sertão,0.024,42,Leilão 7/2011,29.9,15.7,12.7,wind,"Consórcio Ventos do Sertão Energias Renováveis S.A.: 
Atlantic Energias Renováveis S.A.
Casa Dos Ventos Energias Renováveis Ltda.",2011,58.34355501,54898405,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.054898405,BA,1307104.881,0.373809524,0.497265042
300,301,EOL Angical,0.024,41,Leilão 3/2011,16,6,6,wind,"Consórcio Brazil Wind:
Brazil Energy S.A.
Sequóia Capital Ltda.",2011,53.31982294,36041838,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.036041838,BA,879069.2195,0.146341463,0.497265042
301,302,UTE Bevap,0.024,41,Leilão 3/2011,60,33.1,1,natural gas,Bioenergética Vale do Paracatu S.A.,2011,53.37848648,27465202,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.027465202,MG,669882.9756,0.807317073,0.497265042
302,303,EOL Caiçara 2,0.024,41,Leilão 3/2011,28.8,14.5,14.5,wind,Bioenergy Geradora de Energia S.A.,2011,53.36782038,56514319,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.056514319,RN,1378398.024,0.353658537,0.497265042
303,304,EOL Caiçara do Norte 1,0.024,41,Leilão 3/2011,28.8,13.7,13.7,wind,Bioenergy Geradora de Energia S.A.,2011,53.36782038,56514319,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.056514319,RN,1378398.024,0.334146341,0.497265042
304,305,EOL Caititu,0.024,41,Leilão 3/2011,20.8,10.5,10.5,wind,"Consórcio Brazil Wind:
Brazil Energy S.A.
Sequóia Capital Ltda.",2011,53.31982294,19645726,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.019645726,BA,479164.0488,0.256097561,0.497265042
305,306,EOL Carcará 1,0.024,41,Leilão 3/2011,28.8,16.3,13.8,wind,"Consórcio Carcará 1: 
Voltalia Energia do Brasil Ltda.
Voltalia S.A.",2011,53.28782465,76094608,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.076094608,RN,1855966.049,0.397560976,0.497265042
306,307,EOL Carnaúbas,0.024,41,Leilão 3/2011,27.2,13.1,13.1,wind,"Consórcio Carnaúbas: 
Voltalia Energia do Brasil Ltda.
Voltalia S.A.",2011,52.75451976,67776652,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.067776652,RN,1653089.073,0.319512195,0.497265042
307,308,EOL Coqueirinho,0.024,41,Leilão 3/2011,22.4,13.5,13.5,wind,"Consórcio Brazil Wind:
Brazil Energy S.A.
Sequóia Capital Ltda.",2011,51.71457522,21156834,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.021156834,BA,516020.3415,0.329268293,0.497265042
308,309,EOL Corredor do Senandes II,0.024,41,Leilão 3/2011,21.6,10.6,10.6,wind,"Consórcio Investidor Corredor do Senandes II: 
Odebrecht Energias Alternativas S.A.
Central Geradora Eólica Corredor do Senandes II Ltda.",2011,53.0638366,44265453,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.044265453,RS,1079645.195,0.258536585,0.497265042
309,310,EOL Corredor do Senandes III,0.024,41,Leilão 3/2011,27,13.2,13.2,wind,"Consórcio Investidor Corredor do Senandes III: 
Odebrecht Energias Alternativas S.A.
Central Geradora Eólica Corredor do Senandes III Ltda.",2011,53.0638366,55307424,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.055307424,RS,1348961.561,0.32195122,0.497265042
310,311,EOL Corredor do Senandes IV,0.024,41,Leilão 3/2011,27,12.9,12.9,wind,"Consórcio Investidor Corredor do Senandes IV:
Odebrecht Energias Alternativas S.A.
Central Geradora Eólica Corredor do Senandes IV Ltda.",2011,53.0638366,55307424,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.055307424,RS,1348961.561,0.314634146,0.497265042
311,312,EOL Corrupião,0.024,41,Leilão 3/2011,22.4,13.7,13.7,wind,"Consórcio Brazil Wind:
Brazil Energy S.A.
Sequóia Capital Ltda.",2011,51.71457522,50383809,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.050383809,BA,1228873.39,0.334146341,0.497265042
312,313,EOL Famosa I,0.024,41,Leilão 3/2011,22.5,11.1,10.4,wind,"Consórcio Famosa: 
Empresa Brasileira de Desenvolvimento e Participações Ltda.
Comercial Mineira S.A.
Ventos Tecnologia Elétrica Ltda.",2011,53.17049757,42728921,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.042728921,RN,1042168.805,0.270731707,0.497265042
313,314,UTE Guaçu,0.024,41,Leilão 3/2011,30,25.5,15,biomass,Guaçu Geração de Energia S.A.,2011,54.39176577,46256200,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.0462562,MT,1128200,0.62195122,0.497265042
314,315,UTE Iaco,0.024,41,Leilão 3/2011,30,12.8,4,sugar cane bagasse,Iaco Agrícola S.A,2011,54.12511333,39612015,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.039612015,MS,966146.7073,0.312195122,0.497265042
315,316,EOL Inhambu,0.024,41,Leilão 3/2011,25.6,15.5,15.5,wind,"Consórcio Brazil Wind:
Brazil Energy S.A.
Sequóia Capital Ltda.",2011,51.71457522,24177404,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.024177404,BA,589692.7805,0.37804878,0.497265042
316,317,EOL Malhadinha 1,0.024,41,Leilão 3/2011,22,12.8,12,wind,"Consórcio Malhadinha I: 
Servtec Investimentos e Participações Ltda.
Servtec Energia Ltda.
Servtec RM Participações S.A.
Gerabras Participações Ltda.",2011,52.77051891,48594742,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.048594742,CE,1185237.61,0.312195122,0.497265042
317,318,UTE Meridiano,0.024,41,Leilão 3/2011,60,18.8,0.1,natural gas,Noble Brasil S.A.,2011,52.67452403,44652227,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.044652227,SP,1089078.707,0.458536585,0.497265042
318,319,EOL Miassaba 4,0.024,41,Leilão 3/2011,28.8,13.5,13.5,wind,Miassaba Geradora Eólica S.A.,2011,53.36782038,56514319,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.056514319,RN,1378398.024,0.329268293,0.497265042
319,320,UTE Noble Energia II,0.024,41,Leilão 3/2011,30,16.2,0.1,natural gas,Noble Brasil S.A.,2011,52.67985707,39704896,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.039704896,SP,968412.0976,0.395121951,0.497265042
320,321,Parque Eólico dos  Índios 2,0.024,41,Leilão 3/2011,28,11.5,11.5,wind,"Consórcio Elecnor-Enerfín 2011: 
Enerfin do Brasil Sociedade de Energia Ltda.
Elecnor S.A.",2011,53.33582209,68168754,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.068168754,RS,1662652.537,0.280487805,0.497265042
321,322,Parque Eólico Pelado,0.024,41,Leilão 3/2011,20,9,9,wind,"Consórcio Gestamp Eólica: 
Gestamp Eólica Brasil S.A.
Corporacion Gestamp S.L",2011,53.69846941,39877980,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.03987798,RN,972633.6585,0.219512195,0.497265042
322,323,EOL Pau Brasil,0.024,41,Leilão 3/2011,15,7.7,7.1,wind,"Consórcio Famosa: 
Empresa Brasileira de Desenvolvimento e Participações Ltda.
Comercial Mineira S.A.
Ventos Tecnologia Elétrica Ltda.",2011,53.17049757,27852915,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.027852915,CE,679339.3902,0.187804878,0.497265042
323,324,EOL Reduto,0.024,41,Leilão 3/2011,28.8,14.4,13.9,wind,"Consórcio Reduto: 
Voltalia Energia do Brasil Ltda.
Voltalia S.A.",2011,52.75451976,68754733,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.068754733,RN,1676944.707,0.351219512,0.497265042
325,326,EOL Santa Helena,0.024,41,Leilão 3/2011,30,16,16,wind,Santa Helena Energias Renováveis S.A.,2011,54.38643272,59196843,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.059196843,RN,1443825.439,0.390243902,0.497265042
326,327,EOL Santo Cristo,0.024,41,Leilão 3/2011,28.8,15.3,14.8,wind,"Consórcio Santo Cristo: 
Voltalia Energia do Brasil Ltda.
Voltalia S.A.",2011,52.75451976,68754733,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.068754733,RN,1676944.707,0.373170732,0.497265042
327,328,EOL São João,0.024,41,Leilão 3/2011,28.8,14.3,14.3,wind,"Consórcio São João: 
Voltalia Energia do Brasil Ltda.
Voltalia S.A.",2011,52.75451976,68754733,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.068754733,RN,1676944.707,0.348780488,0.497265042
328,329,EOL São Paulo,0.024,41,Leilão 3/2011,17.5,8.1,7.6,wind,"Consórcio Famosa: 
Empresa Brasileira de Desenvolvimento e Participações Ltda.
Comercial Mineira S.A.
Ventos Tecnologia Elétrica Ltda.",2011,53.17049757,33204096,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.033204096,CE,809856,0.197560976,0.497265042
329,330,EOL SM,0.024,41,Leilão 3/2011,30,15.7,15.7,wind,Santa Maria Energias Renováveis S.A.,2011,54.38643272,59196843,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.059196843,RN,1443825.439,0.382926829,0.497265042
330,331,EOL Teiu,0.024,41,Leilão 3/2011,17.6,8.2,8.2,wind,"Consórcio Brazil Wind:
Brazil Energy S.A.
Sequóia Capital Ltda.",2011,53.31982294,39587355,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.039587355,BA,965545.2439,0.2,0.497265042
331,332,UTE Tropical Bioenergia,0.024,41,Leilão 3/2011,50,19.7,7.3,natural gas,Tropical Bioenergia S.A.,2011,50.66396459,31080476,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.031080476,GO,758060.3902,0.480487805,0.497265042
332,333,UTE Vale do Rosário,0.024,41,Leilão 3/2011,97,34.4,10.8,natural gas,LDC-SEV Bioenergia S.A.- Unidade Vale do Rosário,2011,54.13044638,586635,3.974425406,194,21.82627609,3.915113195,11.48,201770.6,1.8751,0.000586635,SP,14308.17073,0.83902439,0.497265042
